SN,J05H502051HB122,Data logger SN,709W6DUF517A361,
time,Status,Today Yield/kWh,Total Yield/kWh,Today Feed-in Energy/kWh,Total Feed-in Energy/kWh,Today Purchase Energy/kWh,Total Purchase Energy/kWh,Today Load Consumption/kWh,Total Load Consumption/kWh,Today Charged Energy/kWh,Today Discharged Energy/kWh,PV total Power/kW,PV1 Voltage/V,PV1 Current/A,PV1 Power/kW,PV2 Voltage/V,PV2 Current/A,PV2 Power/kW,PV3 Voltage/V,PV3 Current/A,PV3 Power/kW,PV4 Voltage/V,PV4 Current/A,PV4 Power/kW,PV5 Voltage/V,PV5 Current/A,PV5 Power/kW,PV6 Voltage/V,PV6 Current/A,PV6 Power/kW,PV7 Voltage/V,PV7 Current/A,PV7 Power/kW,PV8 Voltage/V,PV8 Current/A,PV8 Power/kW,PV9 Voltage/V,PV9 Current/A,PV9 Power/kW,PV10 Voltage/V,PV10 Current/A,PV10 Power/kW,PV11 Voltage/V,PV11 Current/A,PV11 Power/kW,PV12 Voltage/V,PV12 Current/A,PV12 Power/kW,PV13 Voltage/V,PV13 Current/A,PV13 Power/kW,PV14 Voltage/V,PV14 Current/A,PV14 Power/kW,PV15 Voltage/V,PV15 Current/A,PV15 Power/kW,PV16 Voltage/V,PV16 Current/A,PV16 Power/kW,PV17 Voltage/V,PV17 Current/A,PV17 Power/kW,PV18 Voltage/V,PV18 Current/A,PV18 Power/kW,PV19 Voltage/V,PV19 Current/A,PV19 Power/kW,PV20 Voltage/V,PV20 Current/A,PV20 Power/kW,AC output power/kW,AC output Voltage(R)/V,AC output Current(R)/A,AC output Power(R)kW,AC output Freq.(R)/Hz,AC output Voltage(S)/V,AC output Current(S)/A,AC output Power(S)kW,AC output Freq.(S)/Hz,AC output Voltage(T)/V,AC output Current(T)/A,AC output ower(T)kW,AC output Freq.(T)/Hz,Grid Power/kW,Grid Power(R)/kW,Grid Power(S)/kW,Grid Power(T)/kW,Meter2 Power/kW,Meter2 Power(R)/kW,Meter2 Power(S)/kW,Meter2 Power(T)/kW,EPS Power/kW,EPS output Voltage(R)/V,EPS output Current(R)/A,EPS output Power(R)kW,EPS output Freq.(R)/Hz,EPS output Voltage(S)/V,EPS output Current(S)/A,EPS output Power(S)kW,EPS output Freq.(S)/Hz,EPS output Voltage(T)/V,EPS output Current(T)/A,EPS output ower(T)kW,EPS output Freq.(T)/Hz,Load Total Power/kW,Normal Load Power/kW,BAT Voltage(INV)/V,BAT Current(INV)/A,BAT Power(INV)/kW,SoC/%,BAT Voltage/V,BAT Current/A,BAT Power/kW,BAT Status,Cell Temp.High/℃,Cell Temp.Low/℃,Charge Cut-Voltage(Set)/V,Disharge Cut-Voltage(Set)/V,Max.Charge Current(Set)/A,Max.Discharge Current(Set)/A,INV Ambient Temp/℃,
2026-03-01 00:00,,0.0,3405.6,,2344.3,,1400.1,,2399.6,,,0.0,19.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.461,217.7,2.2,0.461,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.46,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,30.3,28.3,216.0,168.0,0.0,27.0,32.1,
2026-03-01 00:05,,0.0,3405.6,,2344.3,,1400.1,,2399.7,,,0.0,19.1,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.468,218.5,2.2,0.468,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.47,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,30.3,28.2,216.0,168.0,0.0,27.0,32.1,
2026-03-01 00:10,,0.0,3405.6,,2344.3,,1400.2,,2399.7,,,0.0,19.1,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.55,216.7,2.8,0.55,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.55,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,30.2,28.2,216.0,168.0,0.0,27.0,32.0,
2026-03-01 00:15,,0.0,3405.6,,2344.3,,1400.2,,2399.7,,,0.0,18.9,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.541,215.2,2.8,0.541,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.538,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,30.2,28.2,216.0,168.0,0.0,27.0,32.0,
2026-03-01 00:20,,0.0,3405.6,,2344.3,,1400.2,,2399.8,,,0.0,19.1,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.536,217.7,2.7,0.536,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.536,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,30.2,28.1,216.0,168.0,0.0,27.0,32.0,
2026-03-01 00:25,,0.0,3405.6,,2344.3,,1400.3,,2399.8,,,0.0,19.3,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.553,218.2,2.8,0.553,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.552,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,30.1,28.1,216.0,168.0,0.0,27.0,31.8,
2026-03-01 00:30,,0.0,3405.6,,2344.3,,1400.3,,2399.9,,,0.0,19.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.554,219.0,2.8,0.554,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.554,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,30.1,28.1,216.0,168.0,0.0,27.0,31.8,
2026-03-01 00:35,,0.0,3405.6,,2344.3,,1400.4,,2399.9,,,0.0,18.6,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.559,218.4,2.8,0.559,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.558,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,30.1,28.0,216.0,168.0,0.0,27.0,31.7,
2026-03-01 00:40,,0.0,3405.6,,2344.3,,1400.4,,2400.0,,,0.0,18.4,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.537,217.8,2.7,0.537,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.538,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,30.0,28.0,216.0,168.0,0.0,27.0,31.6,
2026-03-01 00:45,,0.0,3405.6,,2344.3,,1400.5,,2400.0,,,0.0,18.4,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.537,219.1,2.7,0.537,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.535,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,30.0,27.9,216.0,168.0,0.0,27.0,31.6,
2026-03-01 00:50,,0.0,3405.6,,2344.3,,1400.5,,2400.0,,,0.0,18.3,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.546,219.4,2.8,0.546,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.547,,200.1,0.0,0.0,98.0,199.4,0.0,,2.0,29.9,27.9,216.0,168.0,0.0,27.0,31.6,
2026-03-01 00:55,,0.0,3405.6,,2344.3,,1400.6,,2400.1,,,0.0,18.1,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.555,219.5,2.8,0.555,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.555,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.9,27.8,216.0,168.0,0.0,27.0,31.6,
2026-03-01 01:00,,0.0,3405.6,,2344.3,,1400.6,,2400.1,,,0.0,17.5,0.0,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.554,219.4,2.8,0.554,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.551,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.8,27.8,216.0,168.0,0.0,27.0,31.5,
2026-03-01 01:05,,0.0,3405.6,,2344.3,,1400.6,,2400.2,,,0.0,17.2,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.538,219.7,2.7,0.538,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.544,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.8,27.8,216.0,168.0,0.0,27.0,31.3,
2026-03-01 01:10,,0.0,3405.6,,2344.3,,1400.7,,2400.2,,,0.0,16.9,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.45,220.7,2.1,0.45,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.452,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.8,27.7,216.0,168.0,0.0,27.0,31.3,
2026-03-01 01:15,,0.0,3405.6,,2344.3,,1400.7,,2400.3,,,0.0,16.8,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.456,220.4,2.2,0.456,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.459,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.7,27.7,216.0,168.0,0.0,27.0,31.2,
2026-03-01 01:20,,0.0,3405.6,,2344.3,,1400.8,,2400.3,,,0.0,16.6,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.463,221.1,2.2,0.463,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.465,,200.0,0.0,0.0,98.0,199.3,0.0,,2.0,29.7,27.7,216.0,168.0,0.0,27.0,31.2,
2026-03-01 01:25,,0.0,3405.6,,2344.3,,1400.8,,2400.3,,,0.0,16.5,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.463,219.0,2.2,0.463,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.464,,200.0,0.0,0.0,98.0,199.3,0.0,,2.0,29.6,27.6,216.0,168.0,0.0,27.0,31.2,
2026-03-01 01:30,,0.0,3405.6,,2344.3,,1400.8,,2400.4,,,0.0,16.6,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.462,219.4,2.2,0.462,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.46,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.6,27.6,216.0,168.0,0.0,27.0,31.1,
2026-03-01 01:35,,0.0,3405.6,,2344.3,,1400.9,,2400.4,,,0.0,16.3,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.446,219.6,2.1,0.446,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.447,,200.0,0.0,0.0,98.0,199.3,0.0,,2.0,29.6,27.5,216.0,168.0,0.0,27.0,31.1,
2026-03-01 01:40,,0.0,3405.6,,2344.3,,1400.9,,2400.4,,,0.0,16.3,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.447,219.0,2.1,0.447,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.448,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.5,27.5,216.0,168.0,0.0,27.0,31.1,
2026-03-01 01:45,,0.0,3405.6,,2344.3,,1401.0,,2400.5,,,0.0,15.8,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.465,219.4,2.2,0.465,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.464,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.5,27.5,216.0,168.0,0.0,27.0,31.1,
2026-03-01 01:50,,0.0,3405.6,,2344.3,,1401.0,,2400.5,,,0.0,15.8,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.469,219.4,2.2,0.469,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.468,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.5,27.4,216.0,168.0,0.0,27.0,31.1,
2026-03-01 01:55,,0.0,3405.6,,2344.3,,1401.0,,2400.5,,,0.0,15.6,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.464,218.8,2.2,0.464,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.462,,200.0,0.0,0.0,98.0,199.3,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,31.1,
2026-03-01 02:00,,0.0,3405.6,,2344.3,,1401.1,,2400.6,,,0.0,15.3,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.454,219.3,2.2,0.454,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.454,,200.0,0.0,0.0,98.0,199.3,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,31.0,
2026-03-01 02:05,,0.0,3405.6,,2344.3,,1401.1,,2400.6,,,0.0,15.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.449,219.1,2.1,0.449,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.454,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.3,27.3,216.0,168.0,0.0,27.0,31.0,
2026-03-01 02:10,,0.0,3405.6,,2344.3,,1401.1,,2400.7,,,0.0,14.8,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.462,219.4,2.2,0.462,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.461,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.3,27.3,216.0,168.0,0.0,27.0,30.8,
2026-03-01 02:15,,0.0,3405.6,,2344.3,,1401.2,,2400.7,,,0.0,14.1,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.461,219.1,2.2,0.461,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.463,,200.0,0.0,0.0,98.0,199.3,0.0,,2.0,29.3,27.2,216.0,168.0,0.0,27.0,30.8,
2026-03-01 02:20,,0.0,3405.6,,2344.3,,1401.2,,2400.7,,,0.0,13.2,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.466,219.5,2.2,0.466,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.466,,200.0,0.0,0.0,98.0,199.4,0.0,,2.0,29.3,27.2,216.0,168.0,0.0,27.0,30.8,
